candidateId,value,universidad homologada
63190b278a691c00087c3c69,Uladech Católica,ULADECH CATÓLICA
6320010a67f467000868d87e,Instituto De Educacion Superior Privado Certus,INSTITUTO DE EDUCACION SUPERIOR PRIVADO CERTUS
6320023e756c7c00096532ef,Certus,CERTUS
632006d71c56340008d77238,Instituto De Comercio Exterior - Adex,INSTITUTO DE COMERCIO EXTERIOR  ADEX
63200bfd1c56340008d77475,Professional Air,PROFESSIONAL AIR
63200bee1c56340008d7743e,Fe Y Alegria 39,FE Y ALEGRIA 39
63200c3467f467000868dd21,Brigham Young University,BRIGHAM YOUNG UNIVERSITY
63200c3467f467000868dd21,Fundet,FUNDET
63200c48bac1bc0009098d90,Universidad San Ignacio De Loyola,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
63200c8b1c56340008d7751b,Sise,SISE
63200cf467f467000868de12,Universidad Tecnológica Del Perú - Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200cf467f467000868de10,Instituto Sise,INSTITUTO SISE
63200d1f67f467000868de35,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200d2dbac1bc0009098e8b,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
63200d308ddb2700086a7a16,Instituto Superior Tecnologico Privado Isa Santa Angela,INSTITUTO SUPERIOR TECNOLOGICO PRIVADO ISA SANTA ANGELA
63200ea9469d5700083e01ce,Cibertec,CIBERTEC
63200f70e5ee99003f133eef,Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f70e5ee99003f133eef,Dgallia,DGALLIA
63200f70e5ee99003f135905,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
63200f70e5ee99003f135611,Instituto Superior Tecnológico Columbia,INSTITUTO SUPERIOR TECNOLÓGICO COLUMBIA
63200f70e5ee99003f135611,Instituto De Formación Bancaria Ifb,INSTITUTO DE FORMACIÓN BANCARIA IFB
63200f70e5ee99003f135611,Tecnico En Computacion Senati - Pucallpa,TECNICO EN COMPUTACION SENATI  PUCALLPA
63200f70e5ee99003f133f19,Ceba San Jose,CEBA SAN JOSE
63200f70e5ee99003f133f19,Universidad Privada Norbert Wiener,UNIVERSIDAD PRIVADA NORBERT WIENER SA
63200f71e5ee99003f135c29,Instituto Sise,INSTITUTO SISE
63200f70e5ee99003f1346e1,Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f70e5ee99003f1349cf,Universidad Politécnica De Nicaragua Upoli,UNIVERSIDAD POLITÉCNICA DE NICARAGUA UPOLI
63200f70e5ee99003f1349cf,Instituto Nacional Manuel Olivares Rodriguez,INSTITUTO NACIONAL MANUEL OLIVARES RODRIGUEZ
63200f70e5ee99003f1349cf,Instituto Nacional Manuel Olivares Rodriguez,INSTITUTO NACIONAL MANUEL OLIVARES RODRIGUEZ
63200feb67f467000868e040,Universidad Tecnologica Del Peru,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f71e5ee99003f13680b,Certus,CERTUS
63200f70e5ee99003f13475f,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
63200f70e5ee99003f1338fb,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
63200f70e5ee99003f13563b,Certus,CERTUS
63200f70e5ee99003f133607,Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f70e5ee99003f133607,Icpna,ICPNA
63200f71e5ee99003f136307,Icpna,ICPNA
63200f71e5ee99003f136307,Instituto Superior Tecnologico Publico Julio Cesar Tello,INSTITUTO SUPERIOR TECNOLOGICO PUBLICO JULIO CESAR TELLO
63200f70e5ee99003f134c57,Ibp,IBP
63200f70e5ee99003f134c57,Fe Y Alegría 11,FE Y ALEGRÍA 11
63200f70e5ee99003f13551b,Universidad Privada Del Norte - Unp,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f70e5ee99003f135587,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
63200f71e5ee99003f136787,Certus,CERTUS
63200f70e5ee99003f134cd5,Sise,SISE
63200f70e5ee99003f134255,Ifb Certus,IFB CERTUS
63200f70e5ee99003f134855,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200ecb1c56340008d775ef,Universidad Privada San Juan Bautista - Upsjb,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC
63200f70e5ee99003f1338f5,Idat,IDAT
63200f71e5ee99003f135fb3,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f71e5ee99003f135a97,Certus,CERTUS
63200f70e5ee99003f1358d5,Certus,CERTUS
63200f71e5ee99003f136841,Universidad San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
63200f71e5ee99003f135f53,Universidad Peruana De Ciencias Aplicadas - Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
63200f71e5ee99003f135f53,Instituto De Formacion Bancaria Certus,INSTITUTO DE FORMACION BANCARIA CERTUS
63200f70e5ee99003f13569b,Certus,CERTUS
63200f70e5ee99003f133de7,Universidad Particular San Juan Bautista,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC
63200f70e5ee99003f133de7,I.e.t. Republica Del Ecuador,IET REPUBLICA DEL ECUADOR
63200f70e5ee99003f134f93,Ifb,IFB
63200f70e5ee99003f133931,Certus,CERTUS
63200f70e5ee99003f135407,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f70e5ee99003f135407,Icpna,ICPNA
63200f70e5ee99003f13383b,Antenor Orrego Espinoza,ANTENOR ORREGO ESPINOZA
63200f70e5ee99003f134885,Instituto Certus,INSTITUTO CERTUS
63200f70e5ee99003f134a89,Universidad Tecnologica Del Peru,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f70e5ee99003f1358b7,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
63201b721c56340008d77bcf,Cibertec,CIBERTEC
63200f70e5ee99003f1357cd,Instituto Sise,INSTITUTO SISE
63200f70e5ee99003f134405,Instituto Sise,INSTITUTO SISE
63200f70e5ee99003f134f51,Universidad Autónoma Del Perú - Ua,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
63200f71e5ee99003f13602b,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f71e5ee99003f13602b,Universidad De San Martin De Porres - Usmp,UNIVERSIDAD DE SAN MARTÍN DE PORRES
63200f71e5ee99003f136517,Británico,BRITÁNICO
63200f71e5ee99003f136517,Academia Cesar Vallejo,ACADEMIA CESAR VALLEJO
63200f71e5ee99003f136517,6069 Pachacutec,6069 PACHACUTEC
63200f71e5ee99003f135dcd,Cibertec,CIBERTEC
63200f70e5ee99003f1354a3,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f70e5ee99003f1354a3,Institucion De Formación Bancaria- Certus,INSTITUCION DE FORMACIÓN BANCARIA CERTUS
63200f71e5ee99003f136457,Instituto Adex,INSTITUTO ADEX
63200f70e5ee99003f13589f,Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f71e5ee99003f1361f9,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f70e5ee99003f134465,Certus,CERTUS
63200f71e5ee99003f136997,Ifb Certus,IFB CERTUS
63200f71e5ee99003f136997,I.e 6066 Villa El Salvador,IE 6066 VILLA EL SALVADOR
63200f71e5ee99003f136007,Universidad Privada San Juan Bautista,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC
63200f71e5ee99003f136007,Cesca,CESCA
63200f71e5ee99003f1361cf,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
63200f71e5ee99003f136631,Certus,CERTUS
63200f70e5ee99003f135449,Glorioso 10 De Octubre,GLORIOSO 10 DE OCTUBRE
63200f70e5ee99003f135479,Universidad Tecnológica Del Perú - Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f70e5ee99003f135479,Instituto Idat,INSTITUTO IDAT
63200f70e5ee99003f135479,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
63200f70e5ee99003f135479,Instituto Sise,INSTITUTO SISE
63200f70e5ee99003f135683,Certus,CERTUS
63200f70e5ee99003f135683,Trilce,TRILCE
63200f70e5ee99003f1337f9,Cesar Vallejo,CESAR VALLEJO
6312a4a8e5ee99003f085a1c,Ifb Certus,IFB CERTUS
63200f70e5ee99003f1351f1,Netzun,NETZUN
63200f70e5ee99003f1351f1,Instituto Nacional De Estadística E Informática - Inei,INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA  INEI
63200f70e5ee99003f134591,Universidad De Piura - Campus Lima,UNIVERSIDAD DE PIURA  CAMPUS LIMA
63200f70e5ee99003f13547f,Cibertec,CIBERTEC
63200f70e5ee99003f134207,Senati,SENATI
63200f70e5ee99003f134747,Rey Juan Carlos De Borbon,REY JUAN CARLOS DE BORBON
63200f70e5ee99003f13588d,Certus,CERTUS
63200f71e5ee99003f136163,Ifb Certus,IFB CERTUS
63200f70e5ee99003f1338a1,Unefa,UNEFA
63200f70e5ee99003f134a7d,Universidad Naciónal Federico Villarreal,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
63200f70e5ee99003f134aad,Universidad De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
63200f70e5ee99003f133d6f,Cibertec,CIBERTEC
63200f70e5ee99003f134879,Arturo Sabroso Y Montoya,ARTURO SABROSO Y MONTOYA
63200f70e5ee99003f134597,Universidad Privada San Juan Bautista,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC
63200f71e5ee99003f135eed,Instituto San Ignacio De Loyola,INSTITUTO SAN IGNACIO DE LOYOLA
63200f71e5ee99003f1363f7,Universidad Nacional De La Amazonia Peruana,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
63200f71e5ee99003f1363f7,Virgen De Loreto,VIRGEN DE LORETO
63200f71e5ee99003f135da3,Científica Del Sur,CIENTÍFICA DEL SUR
63200f71e5ee99003f135da3,Excel Financiero,EXCEL FINANCIERO
6320880a67f467000868f69e,Certus,CERTUS
6320880a67f467000868f69e,Isil,ISIL
63200f70e5ee99003f134075,Upc Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
63200f70e5ee99003f134075,Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
63200f70e5ee99003f135125,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f71e5ee99003f135a8b,Universidad Nacional De La Amazonia Peruana - Unap,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
63208db4bac1bc000909ad30,Instituto San Ignacio De Loyola,INSTITUTO SAN IGNACIO DE LOYOLA
63200f71e5ee99003f136247,Camara De Comercio,CAMARA DE COMERCIO
63200f71e5ee99003f136247,Universidad Peruana De Ciencias Aplicadas - Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
63200f71e5ee99003f136247,Ricardo Palma N°5099,RICARDO PALMA N5099
63200f71e5ee99003f136247,Instituto Cibertec,INSTITUTO CIBERTEC
63200f70e5ee99003f1341bf,Santa Rosa De Lima,SANTA ROSA DE LIMA
63200f71e5ee99003f135b7b,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
63200f71e5ee99003f135b7b,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
6320921667f467000868fe64,Sede Principal - Surco,SEDE PRINCIPAL  SURCO
6312a4a8e5ee99003f085f98,Ifb Certus,IFB CERTUS
6312a4a8e5ee99003f085f98,Ifb Certus,IFB CERTUS
63200f71e5ee99003f135ad9,Universidad Enrique Guzman Y Valle,UNIVERSIDAD ENRIQUE GUZMAN Y VALLE
63200f70e5ee99003f133ee3,Ifb Certus,IFB CERTUS
63200f70e5ee99003f13577f,Mercedes Indacochea,MERCEDES INDACOCHEA
63200f70e5ee99003f13373f,Instituto Idat,INSTITUTO IDAT
63200f70e5ee99003f134453,Ciencias De La Comunicación,CIENCIAS DE LA COMUNICACIÓN
63200f71e5ee99003f135d1f,Universidad Tecnologica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f70e5ee99003f133feb,Sise,SISE
63200f70e5ee99003f1350a7,Idat,IDAT
63200f70e5ee99003f1350a7,Liceo Naval German Astete,LICEO NAVAL GERMAN ASTETE
63200f70e5ee99003f13489d,Universidad Autónoma Del Perú,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
63200f70e5ee99003f135695,Zegel Ipae,ZEGEL IPAE
63200f70e5ee99003f1339e5,Certus,CERTUS
63200f71e5ee99003f135ff5,Brigida Silva De Ochoa,BRIGIDA SILVA DE OCHOA
63200f71e5ee99003f135ff5,Universidad Autonoma Del Perú,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
6312a4a8e5ee99003f085b30,San Ignacio De Loyola,SAN IGNACIO DE LOYOLA
63200f70e5ee99003f134711,Ifb Certus,IFB CERTUS
63200f70e5ee99003f134039,Instituto Sise,INSTITUTO SISE
63200f71e5ee99003f13676f,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f71e5ee99003f13676f,Instituto Telesup,INSTITUTO TELESUP
6320b286844cb4003f31f6a5,Educación Secundaria-culminado,EDUCACIÓN SECUNDARIACULMINADO
6320b286844cb4003f31fecd,Universidad San Martín,UNIVERSIDAD SAN MARTÍN
6320b286844cb4003f3202ff,Idat,IDAT
6320b286844cb4003f31f8a3,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6320b286844cb4003f31f747,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6320b286844cb4003f31f747,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6320b286844cb4003f32001d,Mercedes Cabello De Carbonera,MERCEDES CABELLO DE CARBONERA
63200f70e5ee99003f1346c9,Ipae,IPAE
6320b286844cb4003f31ff21,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6320b286844cb4003f31fa2f,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6320b286844cb4003f31ffab,Jorge Basadre,JORGE BASADRE
6320b286844cb4003f31f873,Administracion Bancaria,ADMINISTRACION BANCARIA
6320b286844cb4003f31ffe7,Certus,CERTUS
6320b286844cb4003f31ffe7,Miguel Grau Seminario,MIGUEL GRAU SEMINARIO
6320b286844cb4003f31ffe7,"I.e ,héroes Del Cenepa",IE HÉROES DEL CENEPA
6320b286844cb4003f320191,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
6320b286844cb4003f320191,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
6320b286844cb4003f31ff45,Columbia_turismo Y Hoteleria,COLUMBIA_TURISMO Y HOTELERIA
6320b286844cb4003f31ff45,Ifb_certus,IFB_CERTUS
63200f71e5ee99003f13649f,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
63200f71e5ee99003f13649f,Instituto Sise,INSTITUTO SISE
63200f71e5ee99003f13649f,Británico,BRITÁNICO
63200f70e5ee99003f1344ef,Universidad De San Martin De Porres - Usmp,UNIVERSIDAD DE SAN MARTÍN DE PORRES
6320b286844cb4003f31f8b5,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6320b286844cb4003f31f8b5,Cruz Saco,CRUZ SACO
6320b286844cb4003f320365,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6320b286844cb4003f320365,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6320b286844cb4003f31fce7,Cepeban,CEPEBAN
6320b286844cb4003f31fce7,Eiger,EIGER
6320b286844cb4003f31fed9,Upla,UNIVERSIDAD PERUANA LOS ANDES
6320b286844cb4003f31fed9,Universidad Inca Garcilazo De La Vega,UNIVERSIDAD INCA GARCILAZO DE LA VEGA
6320b286844cb4003f31fed9,Sise,SISE
63200f71e5ee99003f13656b,Cámara Nacional De Comercio Del Perú,CÁMARA NACIONAL DE COMERCIO DEL PERÚ
63200f71e5ee99003f13656b,Cámara Latinoamericana De Comercio,CÁMARA LATINOAMERICANA DE COMERCIO
63200f71e5ee99003f13656b,"Instituto Peruano De Seguridad, Salud Y Medio Ambiente",INSTITUTO PERUANO DE SEGURIDAD SALUD Y MEDIO AMBIENTE
63200f71e5ee99003f13656b,Colegio De Ingenieros Del Perú.,COLEGIO DE INGENIEROS DEL PERÚ
63200f71e5ee99003f13656b,Zegel Ipae.,ZEGEL IPAE
63200f71e5ee99003f13656b,Colegio Corazón Inmaculado School.,COLEGIO CORAZÓN INMACULADO SCHOOL
6320b286844cb4003f32018b,Universidad Privada César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
6320b286844cb4003f31fec7,Sise,SISE
6320b286844cb4003f31fec7,Ie. Gran Bretaña,IE GRAN BRETAÑA
63200f70e5ee99003f134489,Centro Peruano De  Estudios Bancarios - Cepeban,CENTRO PERUANO DE  ESTUDIOS BANCARIOS  CEPEBAN
63200f70e5ee99003f134a0b,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
6320b286844cb4003f31f5cd,Administración,ADMINISTRACIÓN
63200f70e5ee99003f135461,Universidad De San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
6320c4068ddb2700086abe3b,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6320c48e756c7c0009657910,Universidad Nacional José Faustino Sánchez Carrión,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN
6320b286844cb4003f31fa95,Certus,CERTUS
63200f70e5ee99003f1345c7,Idat,IDAT
63200f70e5ee99003f133a57,"Instituto ""sise""",INSTITUTO SISE
63200f70e5ee99003f133a57,"Institución ""santa Teresa""",INSTITUCIÓN SANTA TERESA
63200f70e5ee99003f133a57,"""antenor Orrego Espinoza""",ANTENOR ORREGO ESPINOZA
63200f70e5ee99003f133a57,Juan Pablo 2 - 7075,JUAN PABLO 2  7075
63200f70e5ee99003f1353b3,Instituto Certus,INSTITUTO CERTUS
63200f70e5ee99003f1353b3,Técnico En Ofimática Del Centro Peruano De Capacitación Y Gestión Empresarial.,TÉCNICO EN OFIMÁTICA DEL CENTRO PERUANO DE CAPACITACIÓN Y GESTIÓN EMPRESARIAL
63200f70e5ee99003f1353b3,Instituto Sise,INSTITUTO SISE
63200f70e5ee99003f134b01,I.e.s.t.p.p Nuestra Señora De Montserrat- Técnico En Contabilidad,IESTPP NUESTRA SEÑORA DE MONTSERRAT TÉCNICO EN CONTABILIDAD
63200f70e5ee99003f134b01,Ifb-cajero Bancario,IFBCAJERO BANCARIO
63200f70e5ee99003f134c93,Universidad Nacional Federico Villarreal,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
63200f70e5ee99003f134c81,Idat,IDAT
63200f70e5ee99003f134c81,Grupo Educativo Discovery,GRUPO EDUCATIVO DISCOVERY
63200f70e5ee99003f1337b7,Certus,CERTUS
63200f70e5ee99003f1337b7,Instituto Daniel Alcides Carrion,INSTITUTO DANIEL ALCIDES CARRION
6312a4a8e5ee99003f0867d8,Certus,CERTUS
6312a4a8e5ee99003f0867d8,Certus,CERTUS
6312a4a8e5ee99003f0867d8,Computron,COMPUTRON
6320d679469d5700083e544c,Ipae,IPAE
6320d679469d5700083e544c,Trilce  Chorrillos,TRILCE  CHORRILLOS
6320b286844cb4003f31fa11,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
6320b286844cb4003f320077,Universidad Privada Del Norte - Unp,UNIVERSIDAD PRIVADA DEL NORTE SAC
6320b286844cb4003f320077,Tec-centrium,TECCENTRIUM
6320d87467f4670008692c79,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
6320d87467f4670008692c79,Certus,CERTUS
6320dec367f4670008692ffa,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
6320dec367f4670008692ffa,Niño Jesús De Praga,NIÑO JESÚS DE PRAGA
6320e0c167f46700086930d1,Centro Peruano De Estudios Bancarios,CENTRO PERUANO DE ESTUDIOS BANCARIOS
63200f71e5ee99003f136271,Universidad Nacional Federico Villarreal,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
63200f71e5ee99003f13617b,Administración  Bancaria  En El Instituto De Formación Bancaria (ifb),ADMINISTRACIÓN  BANCARIA  EN EL INSTITUTO DE FORMACIÓN BANCARIA IFB
6320e1e667f467000869318d,Universidad Privada San Juan Bautista,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC
6320e1e667f467000869318d,I.e.p Gastón María,IEP GASTÓN MARÍA
6320b286844cb4003f31f819,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
6320b286844cb4003f31fe07,Mártir Daniel Alcides Carrión 0142,MÁRTIR DANIEL ALCIDES CARRIÓN 0142
6320b286844cb4003f31fd05,Universidad Católica Sedes Sapientiae - Ucss,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
63200f70e5ee99003f1342cd,Universidad Privada San Juan Bautista,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC
6320ee168ddb2700086ad686,Universidad San Pedro,UNIVERSIDAD ESAN
63200f70e5ee99003f134ce7,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f70e5ee99003f134ce7,Idat,IDAT
63200f70e5ee99003f134ce7,Certus Ifb,CERTUS IFB
63200f70e5ee99003f1344f5,Certus,CERTUS
63200f70e5ee99003f133bef,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f70e5ee99003f133bef,Universidad De San Martin De Porres - Usmp,UNIVERSIDAD DE SAN MARTÍN DE PORRES
63200f70e5ee99003f133d1b,Instituto Cepeban,INSTITUTO CEPEBAN
63200f70e5ee99003f133d1b,Coronel Francisco Bolognesi De Huamas,CORONEL FRANCISCO BOLOGNESI DE HUAMAS
6320b286844cb4003f31fdd7,Instituto De Educación Superior Tecnológico Privado Palmer,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO PALMER
6320b286844cb4003f31fdd7,I.e Francisco Bolognesi Cervantes 2053 Ugel P2,IE FRANCISCO BOLOGNESI CERVANTES 2053 UGEL P2
63200f70e5ee99003f1346b1,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f70e5ee99003f1346b1,Instituto Idat,INSTITUTO IDAT
63200f70e5ee99003f1346b1,Lucie Rynning Antunez De Mayolo,LUCIE RYNNING ANTUNEZ DE MAYOLO
6320b286844cb4003f32036b,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
6320b286844cb4003f32036b,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
632102c61c56340008d7de72,I.e.s.t.p Lurin,IESTP LURIN
63200f71e5ee99003f136799,Certus,CERTUS
63210bff1c56340008d7e1b7,Escuela De Psicología Social Del Sur,ESCUELA DE PSICOLOGÍA SOCIAL DEL SUR
63200f70e5ee99003f135503,Asociacion De Exportadores - Adex,ASOCIACION DE EXPORTADORES  ADEX
63200f70e5ee99003f135503,Julio Cesar Tello Rojas N°6023,JULIO CESAR TELLO ROJAS N6023
63200f70e5ee99003f133871,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f70e5ee99003f1359a1,Ifb Certus,IFB CERTUS
63200f70e5ee99003f13455b,Sise,SISE
63200f70e5ee99003f13455b,Británico,BRITÁNICO
63200f71e5ee99003f135aa9,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
63200f70e5ee99003f134f15,Certus,CERTUS
6320b286844cb4003f32015b,Tereza Gonsalez De Fanning,TEREZA GONSALEZ DE FANNING
63212c338ddb2700086af6ca,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f70e5ee99003f1357c1,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
63200f70e5ee99003f134135,Ifb Certus,IFB CERTUS
63200f70e5ee99003f1339d3,Tecnológico De Antioquia,TECNOLÓGICO DE ANTIOQUIA
63200f70e5ee99003f135899,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
63215b348fcf7b000965b157,Idat,IDAT
63200f70e5ee99003f1342a9,Instituto De Formación Bancaria Ifb,INSTITUTO DE FORMACIÓN BANCARIA IFB
63200f70e5ee99003f133fd3,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
63200f70e5ee99003f133fd3,Ministerio De Economia Y Finanzas,MINISTERIO DE ECONOMIA Y FINANZAS
63200f70e5ee99003f133fd3,Instituto Cibertec,INSTITUTO CIBERTEC
63200f70e5ee99003f133fd3,Escuela De Comercio Exterior - Adex,ESCUELA DE COMERCIO EXTERIOR  ADEX
63200f70e5ee99003f133fd3,Escuela De Comercio Exterior - Adex,ESCUELA DE COMERCIO EXTERIOR  ADEX
63200f70e5ee99003f133fd3,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
6320b286844cb4003f31fa65,Certus,CERTUS
63218d7fae19100008c39ea1,Instituto Certus,INSTITUTO CERTUS
63200f71e5ee99003f135a19,Isa Chiclayo- Lambayeque,ISA CHICLAYO LAMBAYEQUE
6320b286844cb4003f320389,Instituto Sise,INSTITUTO SISE
6321d5fb54294b00092651c8,Lima San Juan De Lurigancho,LIMA SAN JUAN DE LURIGANCHO
6321d5fb54294b00092651c8,Fe Y Alegría N25,FE Y ALEGRÍA N25
63200f70e5ee99003f134987,Ifb Certus,IFB CERTUS
63200f70e5ee99003f134987,Idat,IDAT
6320b286844cb4003f31ff2d,Icpna,ICPNA
63200f71e5ee99003f135bb7,Instituto De Comercio Exterior - Adex,INSTITUTO DE COMERCIO EXTERIOR  ADEX
63200f71e5ee99003f135bb7,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
6320b286844cb4003f31f729,María Negrón Ugarte,MARÍA NEGRÓN UGARTE
6321ff0de5ee99003f169e44,Ifb,IFB
63200f71e5ee99003f13699d,Ibe Innovación Bancaria Y Empresarial,IBE INNOVACIÓN BANCARIA Y EMPRESARIAL
63200f71e5ee99003f13699d,Centro De Formación Profesional Santa Rosa,CENTRO DE FORMACIÓN PROFESIONAL SANTA ROSA
63200f71e5ee99003f13699d,Jose Antonio Encinas,JOSE ANTONIO ENCINAS
63200f71e5ee99003f13699d,Politécnico 5137,POLITÉCNICO 5137
6320b286844cb4003f31feeb,C.n General Prado,CN GENERAL PRADO
63220f2d1076930008542d28,Certus,CERTUS
6321fddaf737840008623a62,Universidad Católica Sedes Sapientiae,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
632215b38fcf7b000965c93b,Pontificia Universidad Católica De Perú,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ
6320b286844cb4003f32025d,Ifb Certus,IFB CERTUS
63221fa18fcf7b000965cbae,Certus,CERTUS
